Crash Id,Calendar Year,FDOT Crash Number,Reporting Agency Case Number,Reporting Agency Type,FDOT Managing District,County Name,Crash Date,Crash Time,Day,DHSMV City,Crash Report City Code,In Town,On Roadway Name,Int Roadway Name,Reference Distance (Miles),Reference Direction,Officer Latitude,Officer Longitude,FDOT Latitude,FDOT Longitude,FDOT Roadway,Nearest Inventory MP,Nearest Node From Crash,State Road #,US Highway,Crash Side of Road,Accident Lane Number,Travel Direction Vehicle 1,FDOT Road Category,DHSMV Road System Id,Relation to Junction,Crash Harmful Event Location,Intersection Type,Shoulder Type,FDOT Roadway SKID Test Result,FDOT Roadway SKID Test Date,Functional Class,RCI Surface Width,RCI Shoulder Type First,RCI Shoulder Width First,RCI Shoulder Type Second,RCI Shoulder Width Second,RCI Shoulder Type Third,RCI Shoulder Width Third,RCI Median Width,Avg Daily Traffic,AADT Source,RCI Avg Per Truck Traffic,RCI Horiz Curve Condition,Posted Speed Limit,Highest Injury in Crash,CAR Status Code,Alcohols/Drug Involved,Site Location,Lighting,Weather,Road Surface,Roadway Grade,Roadway Alignment,Traffic Way Vehicle 1,Traffic Way Vehicle 2,Traffic Control Vehicle 1,Traffic Control Vehicle 2,Count of Lanes,Road Condition 1,Road Condition 2,Road Condition 3,Environment Condition 1,Environment Condition 2,Environment Condition 3,Crash Harmful Event,Manner of Collision,Vehicle Movement,Driver Action Vehicle 1,Driver Action Vehicle 2,Location Within Workzone,Type of Workzone,Workers Present in Workzone,Law Enforcement Present in Workzone,School Bus Related,Count of Nonfatal Injuries,Count of Traffic Fatalities,Count of Serious Injuries,Count of Pedestrians,Count of Drivers,Count of Bicyclists,Count of Vehicles,Count of Persons,Wrong Way,Workzone Inv,Commercial Vehicle Inv,Intersection Inv,Lane Departure,Speeding,Agressive Driving,Impaired Driver,Impaired Pedestrian,Impaired Bicyclist,Distracted Driver,Speeding or Aggressive Driving,Pedestrian Related,Bicyclist Related,Pedestrian or Bicyclist Related,Motorcycle Inv,No Belt,No Belt - Ages 1-4,No Belt - Ages 5-12,No Belt - Ages 13-17,Driver - Ages Teen,Driver - Ages 65 plus,Driver - Ages 65-69,Driver - Ages 70-74,Driver - Ages 75-79,Driver - Ages 80 plus,ARBM Latitude,ARBM Longitude,UTM Zone 17N X,UTM Zone 17N Y,ARBM Side of Road,Urban Rural Indicator,GIS Street Source,Extract Date,OBJECTID,x,y
2.01191E+12,2011,913999600,11006629,CITY POLICE DEPARTMENT,04 FOURTH,BROWARD,17-Jan-11,1126,TUESDAY,8638 FT. LAUDERDALE,1038,Y,14TH AVE NE,SUNRISE BLVD,0.004,S,0,0,26.1371645,-80.12973,86020000,1.439,1364,SR 5,US 1,S SIDE RD RIGHT,1 THRU LANE 1,N NORTH,30 URBAN 6+LN 2WY DIVD RASD,03 STATE,03 INTERSECTION-RELATED,01 ON ROADWAY,01 NOT AT INTERSECTION,03 CURB,36,31-Jan-11,14 URBAN PRIN ART OTHER,35,CURB&GUTTER,2,,0,,0,16,47500,RCI,4.29,,35,1 NO INJURY,31 Q/C COMPLETED - LOC VERIFIED,0 NO,02 AT INTERSECTION,01 DAYLIGHT,01 CLEAR,01 DRY,01 LEVEL,1 STRAIGHT,"TWO-WAY, NOT DIVIDED","TWO-WAY, NOT DIVIDED",STOP SIGN,STOP SIGN,6,NONE,NOT CODED,NOT CODED,NONE,NOT CODED,NOT CODED,14 MOTOR VEHICLE IN TRANSPORT,01 FRONT TO REAR,01 STRAIGHT AHEAD,NOT CODED,NO CONTRIBUTING ACTION,00 NOT CODED,00 NOT CODED,00 NOT CODED,00 NOT CODED,01 NO,0,0,0,0,1,0,2,2,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,26.1371592,-80.12978765,586989.5024,2891164.521,R,,ARBM15Q1R2,26-Feb-22,7051,-8920007.456,3016079.232
2.01182E+12,2011,819766030,FHPL11OFF004917,FLORIDA HIGHWAY PATROL,04 FOURTH,BROWARD,24-Jan-11,1904,TUESDAY,8638 FT. LAUDERDALE,1038,Y,SR 9,COMMERCIAL BLVD,0.199,S,26.1853349,-80.1521633,26.1851525,-80.1521054,86070000,14.874,2441,SR 9,I 95,R RIGHT,1 THRU LANE 1,N NORTH,01 INTERSTATE URBAN,01 INTERSTATE,18 THROUGH ROADWAY,01 ON ROADWAY,01 NOT AT INTERSECTION,01 PAVED,31,2-Dec-08,11 URBAN PRIN ART INT.,52,PAVED WARN,8,,3,,0,27,264000,RCI,6.48,,65,1 NO INJURY,31 Q/C COMPLETED - LOC VERIFIED,0 NO,01 NOT AT INTERSECTION/RRX/BRIDGE,04 DARK-LIGHTED,02 CLOUDY,01 DRY,01 LEVEL,1 STRAIGHT,"TWO-WAY, DIVIDED, POSITIVE MED","TWO-WAY, DIVIDED, POSITIVE MED",NO CONTROLS,NO CONTROLS,9,NONE,NOT CODED,NOT CODED,NONE,NOT CODED,NOT CODED,14 MOTOR VEHICLE IN TRANSPORT,01 FRONT TO REAR,01 STRAIGHT AHEAD,NOT CODED,NO CONTRIBUTING ACTION,00 NOT CODED,00 NOT CODED,00 NOT CODED,00 NOT CODED,01 NO,0,0,0,0,2,0,3,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,26.18513172,-80.15211261,584723.05,2896462.909,R,,ARBM15Q1R2,26-Feb-22,6986,-8922492.66,3022029.02
2.01191E+12,2011,913988530,11017689,CITY POLICE DEPARTMENT,04 FOURTH,BROWARD,13-Feb-11,1542,MONDAY,8638 FT. LAUDERDALE,1038,Y,FEDERAL HWY,55TH ST NE R,0,,0,0,26.194644,-80.1123636,86020000,6.133,1406,SR 5,US 1,R RIGHT,3 THRU LANE 3,W WEST,30 URBAN 6+LN 2WY DIVD RASD,02 U.S.,01 NON-JUNCTION,01 ON ROADWAY,03 T-INTERSECTION,03 CURB,36,31-Jan-11,14 URBAN PRIN ART OTHER,33,PAVED,3,CURB&GUTTER,2,,0,21,44000,RCI,2.43,,45,1 NO INJURY,31 Q/C COMPLETED - LOC VERIFIED,0 NO,02 AT INTERSECTION,01 DAYLIGHT,01 CLEAR,01 DRY,01 LEVEL,1 STRAIGHT,"TWO-WAY, DIVIDED, POSITIVE MED","TWO-WAY, DIVIDED, POSITIVE MED",STOP SIGN,NO CONTROLS,6,NONE,NOT CODED,NOT CODED,NONE,NOT CODED,NOT CODED,14 MOTOR VEHICLE IN TRANSPORT,01 FRONT TO REAR,05 TURNING RIGHT,FAILED TO YIELD RIGHT-OF-WAY,NO CONTRIBUTING ACTION,00 NOT CODED,00 NOT CODED,00 NOT CODED,00 NOT CODED,01 NO,0,0,0,0,2,0,2,7,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,Y,N,26.19459581,-80.11237249,588687.0065,2897537.644,R,,ARBM15Q1R2,26-Feb-22,6953,-8918068.809,3023203.093
2.01191E+12,2011,913988880,11019604,CITY POLICE DEPARTMENT,04 FOURTH,BROWARD,18-Feb-11,1554,SATURDAY,8638 FT. LAUDERDALE,1038,Y,SUNRISE BLVD,8TH AVE NE,0,,0,0,26.1370072,-80.1353843,86020000,1.087,1358,SR 5,US 1,R RIGHT,S SIDE OF ROAD,E EAST,30 URBAN 6+LN 2WY DIVD RASD,03 STATE,02 INTERSECTION,01 ON ROADWAY,02 FOUR-WAY INTERSECTION,01 PAVED,36,31-Jan-11,14 URBAN PRIN ART OTHER,35,CURB&GUTTER,2,,0,,0,17,47500,RCI,4.29,,35,1 NO INJURY,31 Q/C COMPLETED - LOC VERIFIED,1 ALC,02 AT INTERSECTION,04 DARK-LIGHTED,01 CLEAR,01 DRY,01 LEVEL,1 STRAIGHT,"TWO-WAY, NOT DIV, W/CONT LTURN",,NO CONTROLS,NOT CODED,6,NONE,NOT CODED,NOT CODED,NONE,NOT CODED,NOT CODED,"36 OTHER POST, POLE, OR SUPPORT",02 FRONT TO FRONT,01 STRAIGHT AHEAD,OTHER CONTRIBUTING ACTION,NOT CODED,00 NOT CODED,00 NOT CODED,00 NOT CODED,00 NOT CODED,01 NO,0,0,0,0,1,0,1,1,N,N,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,26.13699108,-80.13544531,586424.0395,2891142.129,R,,ARBM15Q1R2,26-Feb-22,6576,-8920637.264,3016058.385
2.01191E+12,2011,913990080,11023163,CITY POLICE DEPARTMENT,04 FOURTH,BROWARD,26-Feb-11,1502,SUNDAY,8638 FT. LAUDERDALE,1038,Y,SUNRISE BLVD,26TH AVE NE,0,,0,0,26.1379069,-80.1107648,86005000,0.708,2778,SR 838,,L LEFT,3 THRU LANE 3,S SOUTH,30 URBAN 6+LN 2WY DIVD RASD,03 STATE,02 INTERSECTION,01 ON ROADWAY,02 FOUR-WAY INTERSECTION,03 CURB,34,20-Oct-09,16 URBAN MINOR ART,32,PAVED,4,CURB&GUTTER,2,,0,27,25000,RCI,8.07,,35,3 NO-INCAPACITATING INJURY,31 Q/C COMPLETED - LOC VERIFIED,0 NO,02 AT INTERSECTION,01 DAYLIGHT,01 CLEAR,01 DRY,01 LEVEL,1 STRAIGHT,"TWO-WAY, DIVIDED, POSITIVE MED",,TRAFFIC CONTROL SIGNAL,NOT CODED,6,NONE,NOT CODED,NOT CODED,NONE,NOT CODED,NOT CODED,10 PEDESTRIAN,77 OTHER (SEE NARRATIVE),05 TURNING RIGHT,FAILED TO YIELD RIGHT-OF-WAY,NOT CODED,00 NOT CODED,00 NOT CODED,00 NOT CODED,00 NOT CODED,01 NO,1,0,0,1,1,0,1,3,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,26.13806581,-80.11083796,588883.1867,2891277.745,L,,ARBM15Q1R2,26-Feb-22,7046,-8917897.985,3016191.651
2.01191E+12,2011,914151090,11031603,CITY POLICE DEPARTMENT,04 FOURTH,BROWARD,7-Mar-11,2124,TUESDAY,8638 FT. LAUDERDALE,1038,Y,FEDERAL HWY,59TH ST NE,0,,0,0,26.2008454,-80.1094975,86020000,6.596,1409,SR 5,US 1,I INTERSECTION,M MIDDLE,N NORTH,30 URBAN 6+LN 2WY DIVD RASD,03 STATE,01 NON-JUNCTION,01 ON ROADWAY,02 FOUR-WAY INTERSECTION,01 PAVED,36,31-Jan-11,14 URBAN PRIN ART OTHER,33,PAVED,3,CURB&GUTTER,2,,0,21,44000,RCI,2.43,1D0000,45,3 NO-INCAPACITATING INJURY,31 Q/C COMPLETED - LOC VERIFIED,0 NO,02 AT INTERSECTION,01 DAYLIGHT,01 CLEAR,01 DRY,01 LEVEL,1 STRAIGHT,"TWO-WAY, DIVIDED, POSITIVE MED","TWO-WAY, DIVIDED, POSITIVE MED",TRAFFIC CONTROL SIGNAL,NO CONTROLS,6,NONE,NOT CODED,NOT CODED,NONE,NOT CODED,NOT CODED,14 MOTOR VEHICLE IN TRANSPORT,03 ANGLE,10 MAKING U-TURN,IMPROPER TURN,NO CONTRIBUTING ACTION,00 NOT CODED,00 NOT CODED,00 NOT CODED,00 NOT CODED,01 NO,1,0,0,0,2,0,2,2,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,26.20079512,-80.10949501,588969.8118,2898226.218,R,,ARBM15Q1R2,26-Feb-22,6951,-8917748.489,3023972.204
2.01182E+12,2011,820804030,FHPL11OFF027485,FLORIDA HIGHWAY PATROL,04 FOURTH,BROWARD,7-May-11,1623,SUNDAY,8638 FT. LAUDERDALE,1038,Y,SR 9,COMMERCIAL BLVD,0,,26.1886149,-80.1528083,26.1884919,-80.1528763,86070056,0.198,4129,SR 9,I 95,R RIGHT,X RAMP,S SOUTH,07 RAMP URBAN,01 INTERSTATE,14 ENTRANCE/EXIT RAMP,01 ON ROADWAY,01 NOT AT INTERSECTION,03 CURB,0,31-Dec-00,,14,PAVED,10,CURB&GUTTER,2,,0,,16000,RCI,2.05,,,3 NO-INCAPACITATING INJURY,31 Q/C COMPLETED - LOC VERIFIED,0 NO,08 EXIT RAMP,01 DAYLIGHT,01 CLEAR,01 DRY,01 LEVEL,1 STRAIGHT,ONE-WAY TRAFFICWAY,ONE-WAY TRAFFICWAY,NO CONTROLS,NO CONTROLS,1,NONE,NOT CODED,NOT CODED,NONE,NOT CODED,NOT CODED,14 MOTOR VEHICLE IN TRANSPORT,01 FRONT TO REAR,14 SLOWING,NO CONTRIBUTING ACTION,NO CONTRIBUTING ACTION,00 NOT CODED,00 NOT CODED,00 NOT CODED,00 NOT CODED,01 NO,3,0,0,0,2,0,2,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,26.18849195,-80.1528772,584644.2182,2896834.57,O,,ARBM15Q1R2,26-Feb-22,7020,-8922577.774,3022445.865
2.01182E+12,2011,820926230,FHPL11OFF033130,FLORIDA HIGHWAY PATROL,04 FOURTH,BROWARD,3-Jun-11,522,SATURDAY,8638 FT. LAUDERDALE,1038,Y,SR 9,COMMERCIAL BLVD,0.009,N,26.1892794,-80.1513614,26.1886027,-80.1511959,86070057,0.009,5336,SR 9,I 95,R RIGHT,2 THRU LANE 2,N NORTH,07 RAMP URBAN,01 INTERSTATE,14 ENTRANCE/EXIT RAMP,01 ON ROADWAY,01 NOT AT INTERSECTION,02 UNPAVED,0,31-Dec-00,,30,PAVED,5,LAWN,7,,0,,15500,RCI,2.05,,,1 NO INJURY,31 Q/C COMPLETED - LOC VERIFIED,0 NO,07 ENTRANCE RAMP,04 DARK-LIGHTED,01 CLEAR,01 DRY,01 LEVEL,1 STRAIGHT,ONE-WAY TRAFFICWAY,ONE-WAY TRAFFICWAY,NO CONTROLS,NO CONTROLS,2,NONE,NOT CODED,NOT CODED,NONE,NOT CODED,NOT CODED,14 MOTOR VEHICLE IN TRANSPORT,"04 SIDESWIPE, SAME DIRECTION",01 STRAIGHT AHEAD,NO CONTRIBUTING ACTION,NO CONTRIBUTING ACTION,00 NOT CODED,00 NOT CODED,00 NOT CODED,00 NOT CODED,01 NO,0,0,0,0,2,0,2,3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,26.18865274,-80.15121195,584810.501,2896853.465,O,,ARBM15Q1R2,26-Feb-22,7022,-8922392.399,3022465.812
2.01191E+12,2011,913841080,11065664,CITY POLICE DEPARTMENT,04 FOURTH,BROWARD,8-Jun-11,654,THURSDAY,8638 FT. LAUDERDALE,1038,Y,SUNRISE BLVD,14TH AVE NE,0.003,E,0,0,26.1371658,-80.1296823,86020000,1.442,1364,SR 5,US 1,R RIGHT,3 THRU LANE 3,E EAST,30 URBAN 6+LN 2WY DIVD RASD,03 STATE,01 NON-JUNCTION,01 ON ROADWAY,01 NOT AT INTERSECTION,03 CURB,36,31-Jan-11,14 URBAN PRIN ART OTHER,35,CURB&GUTTER,2,,0,,0,16,47500,RCI,4.29,,35,2 POSSIBLE INJURY,31 Q/C COMPLETED - LOC VERIFIED,0 NO,02 AT INTERSECTION,01 DAYLIGHT,02 CLOUDY,01 DRY,01 LEVEL,1 STRAIGHT,"TWO-WAY, DIVIDED, POSITIVE MED","TWO-WAY, DIVIDED, POSITIVE MED",TRAFFIC CONTROL SIGNAL,TRAFFIC CONTROL SIGNAL,6,NONE,NOT CODED,NOT CODED,NONE,NOT CODED,NOT CODED,14 MOTOR VEHICLE IN TRANSPORT,01 FRONT TO REAR,13 STOPPED IN TRAFFIC,NO CONTRIBUTING ACTION,OTHER CONTRIBUTING ACTION,00 NOT CODED,00 NOT CODED,00 NOT CODED,00 NOT CODED,01 NO,2,0,0,0,2,0,2,3,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,26.13716161,-80.12973952,586994.3119,2891164.82,R,,ARBM15Q1R2,26-Feb-22,6578,-8920002.098,3016079.53
2.01191E+12,2011,913831490,1189649,CITY POLICE DEPARTMENT,04 FOURTH,BROWARD,6-Aug-11,1710,SUNDAY,8638 FT. LAUDERDALE,1038,Y,US 1,SR 870,0,,0,0,26.1894848,-80.1148567,86020000,5.745,1399,SR 5,US 1,R RIGHT,L LEFT TURN,N NORTH,30 URBAN 6+LN 2WY DIVD RASD,02 U.S.,01 NON-JUNCTION,01 ON ROADWAY,02 FOUR-WAY INTERSECTION,03 CURB,36,31-Jan-11,14 URBAN PRIN ART OTHER,33,PAVED,3,CURB&GUTTER,2,,0,30,42500,RCI,3.44,0D2700,45,3 NO-INCAPACITATING INJURY,31 Q/C COMPLETED - LOC VERIFIED,0 NO,02 AT INTERSECTION,01 DAYLIGHT,02 CLOUDY,02 WET,01 LEVEL,1 STRAIGHT,"TWO-WAY, DIVIDED, POSITIVE MED","TWO-WAY, DIVIDED, POSITIVE MED",TRAFFIC CONTROL SIGNAL,TRAFFIC CONTROL SIGNAL,6,OBSTRUCTION IN ROADWAY,NONE,NOT CODED,NONE,NOT CODED,NOT CODED,14 MOTOR VEHICLE IN TRANSPORT,01 FRONT TO REAR,14 SLOWING,FOLLOWED TOO CLOSELY,NO CONTRIBUTING ACTION,00 NOT CODED,00 NOT CODED,00 NOT CODED,00 NOT CODED,01 NO,2,0,0,0,2,0,2,4,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,26.18943209,-80.1148632,588442.0363,2896964.039,R,,ARBM15Q1R2,26-Feb-22,6952,-8918346.073,3022562.494
