Crash Id,Calendar Year,FDOT Crash Number,Reporting Agency Case Number,Reporting Agency Type,FDOT Managing District,County Name,Crash Date,Crash Time,Day,DHSMV City,Crash Report City Code,In Town,On Roadway Name,Int Roadway Name,Reference Distance (Miles),Reference Direction,Officer Latitude,Officer Longitude,FDOT Latitude,FDOT Longitude,FDOT Roadway,Nearest Inventory MP,Nearest Node From Crash,State Road #,US Highway,Crash Side of Road,Accident Lane Number,Travel Direction Vehicle 1,FDOT Road Category,DHSMV Road System Id,Relation to Junction,Crash Harmful Event Location,Intersection Type,Shoulder Type,FDOT Roadway SKID Test Result,FDOT Roadway SKID Test Date,Functional Class,RCI Surface Width,RCI Shoulder Type First,RCI Shoulder Width First,RCI Shoulder Type Second,RCI Shoulder Width Second,RCI Shoulder Type Third,RCI Shoulder Width Third,RCI Median Width,Avg Daily Traffic,AADT Source,RCI Avg Per Truck Traffic,RCI Horiz Curve Condition,Posted Speed Limit,Highest Injury in Crash,CAR Status Code,Alcohols/Drug Involved,Site Location,Lighting,Weather,Road Surface,Roadway Grade,Roadway Alignment,Traffic Way Vehicle 1,Traffic Way Vehicle 2,Traffic Control Vehicle 1,Traffic Control Vehicle 2,Count of Lanes,Road Condition 1,Road Condition 2,Road Condition 3,Environment Condition 1,Environment Condition 2,Environment Condition 3,Crash Harmful Event,Manner of Collision,Vehicle Movement,Driver Action Vehicle 1,Driver Action Vehicle 2,Location Within Workzone,Type of Workzone,Workers Present in Workzone,Law Enforcement Present in Workzone,School Bus Related,Count of Nonfatal Injuries,Count of Traffic Fatalities,Count of Serious Injuries,Count of Pedestrians,Count of Drivers,Count of Bicyclists,Count of Vehicles,Count of Persons,Wrong Way,Workzone Inv,Commercial Vehicle Inv,Intersection Inv,Lane Departure,Speeding,Agressive Driving,Impaired Driver,Impaired Pedestrian,Impaired Bicyclist,Distracted Driver,Speeding or Aggressive Driving,Pedestrian Related,Bicyclist Related,Pedestrian or Bicyclist Related,Motorcycle Inv,No Belt,No Belt - Ages 1-4,No Belt - Ages 5-12,No Belt - Ages 13-17,Driver - Ages Teen,Driver - Ages 65 plus,Driver - Ages 65-69,Driver - Ages 70-74,Driver - Ages 75-79,Driver - Ages 80 plus,ARBM Latitude,ARBM Longitude,UTM Zone 17N X,UTM Zone 17N Y,ARBM Side of Road,Urban Rural Indicator,GIS Street Source,Extract Date,OBJECTID,x,y
2019880699640,2019,880699640,FHPK19OFF054749,FLORIDA HIGHWAY PATROL,08 TURNPIKE,PALM BEACH,"September 19, 2019",1656,FRIDAY,9394 WEST PALM BEACH,0694,N,SR 91,MM 99,0,,26.69628,-80.1519799,26.7088336,-80.1370759,93470113,0.498,04602,SR 91,,L LEFT,X RAMP,S SOUTH,08 RAMP RURAL,06 TURNPIKE/TOLL,01 NON-JUNCTION,08 IN PARKING LANE OR ZONE,01 NOT AT INTERSECTION,03 CURB,0,"December 31, 2000",,48,CURB&GUTTER,2,,0,,0,,5050,RCI,13.4,,,1 NO INJURY,31 Q/C COMPLETED - LOC VERIFIED,0 NO,08 EXIT RAMP,02 DUSK,02 CLOUDY,01 DRY,01 LEVEL,1 STRAIGHT,"TWO-WAY, DIVIDED, POSITIVE MED","TWO-WAY, DIVIDED, POSITIVE MED",NO CONTROLS,NO CONTROLS,4,NONE,NOT CODED,NOT CODED,NONE,NOT CODED,NOT CODED,14 MOTOR VEHICLE IN TRANSPORT,01 FRONT TO REAR,06 CHANGING LANES,IMPROPER PASSING,NO CONTRIBUTING ACTION,00 NOT CODED,00 NOT CODED,00 NOT CODED,00 NOT CODED,01 NO,0,0,0,0,2,0,2,3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,26.708848378,-80.137090753,585835.035927,2954478.714219,O,,ARBM15Q1R2,"March 1, 2022",1130980,-8920820.435667446,3087143.669308144
2019880757690,2019,880757690,FHPL19OFF029510,FLORIDA HIGHWAY PATROL,04 FOURTH,PALM BEACH,"May 4, 2019",1730,SUNDAY,9394 WEST PALM BEACH,0694,Y,SR 9,45TH ST,0.25,S,26.753563,-80.0898442,26.7552893,-80.0899095,93220000,30.965,01219,SR 9,I 95,M MEDIAN,M MIDDLE,N NORTH,01 INTERSTATE URBAN,01 INTERSTATE,01 NON-JUNCTION,03 SHOULDER,01 NOT AT INTERSECTION,01 PAVED,36,"June 10, 2019",11 URBAN PRIN ART INT.,76,PAVED WARN,10,,0,,0,33,230000,RCI,7.3,1D1500,65,3 NO-INCAPACITATING INJURY,31 Q/C COMPLETED - LOC VERIFIED,0 NO,01 NOT AT INTERSECTION/RRX/BRIDGE,01 DAYLIGHT,03 RAIN,02 WET,01 LEVEL,3 CURVE LEFT,"TWO-WAY, DIVIDED, POSITIVE MED",,NO CONTROLS,NOT CODED,11,NONE,NOT CODED,NOT CODED,NONE,NOT CODED,NOT CODED,30 CONCRETE TRAFFIC BARRIER,77 OTHER (SEE NARRATIVE),01 STRAIGHT AHEAD,NO CONTRIBUTING ACTION,NOT CODED,00 NOT CODED,00 NOT CODED,00 NOT CODED,00 NOT CODED,01 NO,2,0,0,0,1,0,1,2,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,26.75514512,-80.089887918,590493.969139,2959639.354471,R,,ARBM15Q1R2,"March 1, 2022",1132636,-8915565.838782463,3092914.147761473
2019880881270,2019,880881270,FHPL19OFF031529,FLORIDA HIGHWAY PATROL,04 FOURTH,PALM BEACH,"May 12, 2019",1719,MONDAY,9394 WEST PALM BEACH,0694,N,I 95,OKEECHOBEE BLVD,1,N,26.70595,-80.07438,26.7167387,-80.0872233,93220000,28.233,01184,SR 9,I 95,L LEFT,2 THRU LANE 2,S SOUTH,01 INTERSTATE URBAN,01 INTERSTATE,01 NON-JUNCTION,01 ON ROADWAY,01 NOT AT INTERSECTION,01 PAVED,35,"June 10, 2019",11 URBAN PRIN ART INT.,76,PAVED WARN,11,,0,,0,33,215596,RCI,6.4,1D3000,65,1 NO INJURY,31 Q/C COMPLETED - LOC VERIFIED,0 NO,01 NOT AT INTERSECTION/RRX/BRIDGE,01 DAYLIGHT,03 RAIN,02 WET,01 LEVEL,1 STRAIGHT,"TWO-WAY, DIVIDED, POSITIVE MED","TWO-WAY, DIVIDED, POSITIVE MED",NO CONTROLS,NO CONTROLS,11,NONE,NOT CODED,NOT CODED,NONE,NOT CODED,NOT CODED,14 MOTOR VEHICLE IN TRANSPORT,01 FRONT TO REAR,01 STRAIGHT AHEAD,OPERATED MV IN CARLESS OR NEGL,NO CONTRIBUTING ACTION,00 NOT CODED,00 NOT CODED,00 NOT CODED,00 NOT CODED,01 NO,0,0,0,0,2,0,2,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,26.716547151,-80.087454378,590766.587857,2955365.841897,L,,ARBM15Q1R2,"March 1, 2022",1135768,-8915294.938019145,3088103.090437464
2019880881360,2019,880881360,FHPL19OFF038832,FLORIDA HIGHWAY PATROL,04 FOURTH,PALM BEACH,"June 12, 2019",2101,THURSDAY,9394 WEST PALM BEACH,0694,N,I 95,45TH ST,1,N,26.7589399,-80.0913,26.7729903,-80.096455,93220000,32.25,03758,SR 9,I 95,R RIGHT,2 THRU LANE 2,N NORTH,01 INTERSTATE URBAN,01 INTERSTATE,01 NON-JUNCTION,01 ON ROADWAY,01 NOT AT INTERSECTION,01 PAVED,36,"June 10, 2019",11 URBAN PRIN ART INT.,64,PAVED WARN,10,VALLEY GUTR,3,,0,33,230000,RCI,7.3,,65,3 NO-INCAPACITATING INJURY,31 Q/C COMPLETED - LOC VERIFIED,0 NO,06 BRIDGE,04 DARK-LIGHTED,02 CLOUDY,02 WET,01 LEVEL,1 STRAIGHT,"TWO-WAY, DIVIDED, POSITIVE MED","TWO-WAY, DIVIDED, POSITIVE MED",NO CONTROLS,NO CONTROLS,10,NONE,NOT CODED,NOT CODED,NONE,NOT CODED,NOT CODED,14 MOTOR VEHICLE IN TRANSPORT,"04 SIDESWIPE, SAME DIRECTION",16 LEAVING TRAFFIC LANE,FAILED TO KEEP IN PROPER LANE,NO CONTRIBUTING ACTION,00 NOT CODED,00 NOT CODED,00 NOT CODED,00 NOT CODED,01 NO,2,0,0,0,3,0,3,8,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,26.772858007,-80.096437797,589828.737226,2961596.659162,R,,ARBM15Q1R2,"March 1, 2022",1135769,-8916294.968211798,3095122.5235384004
2019880880790,2019,880880790,FHPL19OFF010339,FLORIDA HIGHWAY PATROL,04 FOURTH,PALM BEACH,"February 11, 2019",1740,TUESDAY,9394 WEST PALM BEACH,0694,N,I 95,OKEECHOBEE BLVD,1,S,26.70608,-80.0785,26.6906635,-80.066548,93220000,25.991,05235,SR 9,I 95,L LEFT,5 THRU LANE 5,S SOUTH,01 INTERSTATE URBAN,01 INTERSTATE,01 NON-JUNCTION,01 ON ROADWAY,01 NOT AT INTERSECTION,01 PAVED,35,"June 10, 2019",11 URBAN PRIN ART INT.,74,PAVED WARN,9,,0,,0,56,210000,RCI,7.3,3D0000,65,2 POSSIBLE INJURY,31 Q/C COMPLETED - LOC VERIFIED,0 NO,01 NOT AT INTERSECTION/RRX/BRIDGE,01 DAYLIGHT,01 CLEAR,01 DRY,01 LEVEL,1 STRAIGHT,"TWO-WAY, DIVIDED, POSITIVE MED","TWO-WAY, DIVIDED, POSITIVE MED",NO CONTROLS,NO CONTROLS,11,NONE,NOT CODED,NOT CODED,NONE,NOT CODED,NOT CODED,14 MOTOR VEHICLE IN TRANSPORT,01 FRONT TO REAR,01 STRAIGHT AHEAD,OTHER CONTRIBUTING ACTION,NO CONTRIBUTING ACTION,00 NOT CODED,00 NOT CODED,00 NOT CODED,00 NOT CODED,01 NO,1,0,0,0,3,0,3,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,26.690386342,-80.066977332,592824.655631,2952482.932118,L,,ARBM15Q1R2,"March 1, 2022",1135786,-8913015.442994384,3084843.1948400615
2019880926690,2019,880926690,FHPL19OFF079657,FLORIDA HIGHWAY PATROL,04 FOURTH,PALM BEACH,"December 2, 2019",1530,TUESDAY,9394 WEST PALM BEACH,0694,Y,I 95,BLUE HERON BLVD,0.6,S,26.7774803,-80.0982382,26.7746901,-80.0971194,93220000,32.374,04685,SR 9,I 95,R RIGHT,S SIDE OF ROAD,N NORTH,01 INTERSTATE URBAN,01 INTERSTATE,01 NON-JUNCTION,01 ON ROADWAY,01 NOT AT INTERSECTION,01 PAVED,36,"June 10, 2019",11 URBAN PRIN ART INT.,64,PAVED WARN,10,VALLEY GUTR,3,,0,33,230000,RCI,7.3,,65,1 NO INJURY,31 Q/C COMPLETED - LOC VERIFIED,0 NO,01 NOT AT INTERSECTION/RRX/BRIDGE,01 DAYLIGHT,01 CLEAR,01 DRY,01 LEVEL,1 STRAIGHT,"TWO-WAY, DIVIDED, POSITIVE MED",,NO CONTROLS,NOT CODED,10,NONE,NOT CODED,NOT CODED,NONE,NOT CODED,NOT CODED,09 OTHER NON-COLLISION,77 OTHER (SEE NARRATIVE),16 LEAVING TRAFFIC LANE,NO CONTRIBUTING ACTION,NOT CODED,00 NOT CODED,00 NOT CODED,00 NOT CODED,00 NOT CODED,01 NO,0,0,0,0,1,0,1,4,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,26.774559499,-80.09710195,589761.368457,2961784.654117,R,,ARBM15Q1R2,"March 1, 2022",1136226,-8916368.901283175,3095334.677232421
2019881132950,2019,881132950,FHPL19OFF037396,FLORIDA HIGHWAY PATROL,04 FOURTH,PALM BEACH,"June 6, 2019",1826,FRIDAY,9394 WEST PALM BEACH,0694,Y,I 95,SR 80,0.038,S,26.6762488,-80.0698503,26.6747599,-80.0695552,93220000,24.863,02265,SR 9,I 95,L LEFT,6 THRU LANE 6,S SOUTH,01 INTERSTATE URBAN,01 INTERSTATE,18 THROUGH ROADWAY,01 ON ROADWAY,01 NOT AT INTERSECTION,01 PAVED,35,"June 10, 2019",11 URBAN PRIN ART INT.,76,PAVED WARN,10,LAWN,12,,0,33,253000,RCI,7.3,,65,1 NO INJURY,31 Q/C COMPLETED - LOC VERIFIED,0 NO,01 NOT AT INTERSECTION/RRX/BRIDGE,01 DAYLIGHT,02 CLOUDY,02 WET,01 LEVEL,1 STRAIGHT,"TWO-WAY, DIVIDED, POSITIVE MED","TWO-WAY, DIVIDED, POSITIVE MED",NO CONTROLS,NO CONTROLS,11,NONE,NOT CODED,NOT CODED,NONE,NOT CODED,NOT CODED,14 MOTOR VEHICLE IN TRANSPORT,01 FRONT TO REAR,01 STRAIGHT AHEAD,OPERATED MV IN CARLESS OR NEGL,NO CONTRIBUTING ACTION,00 NOT CODED,00 NOT CODED,00 NOT CODED,00 NOT CODED,01 NO,0,0,0,0,3,0,3,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,26.674442817,-80.069931127,592543.646177,2950714.833239,L,,ARBM15Q1R2,"March 1, 2022",1144810,-8913344.257995669,3082856.840960673
2019880751470,2019,880751470,FHPL19OFF039618,FLORIDA HIGHWAY PATROL,04 FOURTH,PALM BEACH,"June 15, 2019",1538,SUNDAY,9394 WEST PALM BEACH,0694,N,SR 9,BELVEDERE RD,0.028,S,26.70595,-80.07438,26.6900396,-80.0665326,93220000,25.948,04925,SR 9,I 95,R RIGHT,1 THRU LANE 1,N NORTH,01 INTERSTATE URBAN,01 INTERSTATE,01 NON-JUNCTION,01 ON ROADWAY,01 NOT AT INTERSECTION,01 PAVED,35,"June 10, 2019",11 URBAN PRIN ART INT.,74,PAVED WARN,9,,0,,0,56,210000,RCI,7.3,3D0000,65,1 NO INJURY,31 Q/C COMPLETED - LOC VERIFIED,0 NO,01 NOT AT INTERSECTION/RRX/BRIDGE,01 DAYLIGHT,02 CLOUDY,02 WET,01 LEVEL,3 CURVE LEFT,"TWO-WAY, DIVIDED, POSITIVE MED","TWO-WAY, DIVIDED, POSITIVE MED",NO CONTROLS,NO CONTROLS,11,"RD SURFC (WET, ICY, SNOW, ETC)",NOT CODED,NOT CODED,WEATHER CONDITIONS,NOT CODED,NOT CODED,14 MOTOR VEHICLE IN TRANSPORT,"04 SIDESWIPE, SAME DIRECTION",01 STRAIGHT AHEAD,OPERATED MV IN CARLESS OR NEGL,NO CONTRIBUTING ACTION,00 NOT CODED,00 NOT CODED,00 NOT CODED,00 NOT CODED,01 NO,0,0,0,0,2,0,2,4,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,26.689831001,-80.066607595,592861.892122,2952421.68995,R,,ARBM15Q1R2,"March 1, 2022",1145124,-8912974.28406962,3084774.0019545085
2019881099120,2019,881099120,FHPL19OFF037499,FLORIDA HIGHWAY PATROL,04 FOURTH,PALM BEACH,"June 7, 2019",0520,SATURDAY,9394 WEST PALM BEACH,0694,N,I 95,NORTHLAKE BLVD,0.095,N,26.8086799,-80.0981,26.810561,-80.0980074,93220000,34.862,01209,SR 9,I 95,R RIGHT,5 THRU LANE 5,N NORTH,01 INTERSTATE URBAN,01 INTERSTATE,01 NON-JUNCTION,01 ON ROADWAY,01 NOT AT INTERSECTION,01 PAVED,36,"June 10, 2019",11 URBAN PRIN ART INT.,64,PAVED WARN,6,,0,,0,33,187500,RCI,7.3,,65,3 NO-INCAPACITATING INJURY,31 Q/C COMPLETED - LOC VERIFIED,0 NO,01 NOT AT INTERSECTION/RRX/BRIDGE,04 DARK-LIGHTED,01 CLEAR,01 DRY,01 LEVEL,1 STRAIGHT,"TWO-WAY, DIVIDED, POSITIVE MED",,NO CONTROLS,NOT CODED,10,NONE,NOT CODED,NOT CODED,NONE,NOT CODED,NOT CODED,30 CONCRETE TRAFFIC BARRIER,77 OTHER (SEE NARRATIVE),01 STRAIGHT AHEAD,OTHER CONTRIBUTING ACTION,NOT CODED,00 NOT CODED,00 NOT CODED,00 NOT CODED,00 NOT CODED,01 NO,1,0,0,0,1,0,1,2,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,26.81044814,-80.098030306,589640.861246,2965759.174048,R,,ARBM15Q1R2,"March 1, 2022",1145418,-8916472.245716557,3099810.260929294
2019880845750,2019,880845750,FHPL19OFF012019,FLORIDA HIGHWAY PATROL,04 FOURTH,PALM BEACH,"February 19, 2019",0322,WEDNESDAY,9394 WEST PALM BEACH,0694,N,I 95,NORTHLAKE BLVD,0.25,N,26.8210169,-80.0979183,26.8128124,-80.097916,93220000,35.017,01209,SR 9,I 95,L LEFT,3 THRU LANE 3,0,01 INTERSTATE URBAN,01 INTERSTATE,01 NON-JUNCTION,01 ON ROADWAY,01 NOT AT INTERSECTION,01 PAVED,36,"June 10, 2019",11 URBAN PRIN ART INT.,64,PAVED WARN,6,,0,,0,33,187500,RCI,7.3,,65,2 POSSIBLE INJURY,31 Q/C COMPLETED - LOC VERIFIED,0 NO,01 NOT AT INTERSECTION/RRX/BRIDGE,04 DARK-LIGHTED,02 CLOUDY,01 DRY,00 NOT CODED,0 NOT CODED,"TWO-WAY, DIVIDED, POSITIVE MED","TWO-WAY, DIVIDED, POSITIVE MED",NO CONTROLS,TRAFFIC CONTROL SIGNAL,10,NONE,NOT CODED,NOT CODED,NONE,NOT CODED,NOT CODED,14 MOTOR VEHICLE IN TRANSPORT,01 FRONT TO REAR,00 NOT CODED,OTHER CONTRIBUTING ACTION,NO CONTRIBUTING ACTION,00 NOT CODED,00 NOT CODED,00 NOT CODED,00 NOT CODED,01 NO,2,0,0,0,2,0,2,2,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,26.812645265,-80.098233922,589618.896438,2966002.393672,L,,ARBM15Q1R2,"March 1, 2022",1145605,-8916494.912088107,3100084.305040322
